mid,date,venue,,batting_team,bowling_team,striker,non_striker,bowler,runs,wickets,ball,runs_last_5,wickets_last_5,total
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,MS Wade,Arshdeep Singh,11,0,1.1,44,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,MS Wade,Arshdeep Singh,15,0,1.2,48,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,MS Wade,Arshdeep Singh,15,0,1.3,47,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,MS Wade,Arshdeep Singh,19,0,1.4,50,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,MS Wade,Arshdeep Singh,19,0,1.5,50,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,MS Wade,Arshdeep Singh,23,0,1.6,52,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,MS Wade,Arshdeep Singh,24,0,1.7,53,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,MS Wade,VG Arora,25,0,2.1,54,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,MS Wade,Shubman Gill,VG Arora,29,0,2.2,57,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,MS Wade,Shubman Gill,VG Arora,30,0,2.3,57,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,MS Wade,VG Arora,31,0,2.4,58,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,MS Wade,Shubman Gill,VG Arora,31,0,2.5,56,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,MS Wade,Shubman Gill,VG Arora,31,0,2.6,56,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,MS Wade,K Rabada,32,0,3.1,53,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,MS Wade,Shubman Gill,K Rabada,33,1,3.2,53,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,K Rabada,33,1,3.3,52,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,K Rabada,37,1,3.4,56,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,K Rabada,38,1,3.5,53,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,K Rabada,38,1,3.6,47,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,VG Arora,39,1,4.1,47,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,VG Arora,43,1,4.2,50,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,VG Arora,44,1,4.3,47,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,VG Arora,44,1,4.4,46,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,VG Arora,45,1,4.5,44,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,VG Arora,46,1,4.6,44,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,K Rabada,47,1,5.1,41,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,K Rabada,47,1,5.2,37,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,K Rabada,51,1,5.3,41,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,K Rabada,52,1,5.4,41,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,K Rabada,53,1,5.5,42,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,K Rabada,54,1,5.6,42,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,RD Chahar,60,1,6.1,44,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,RD Chahar,61,1,6.2,45,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,RD Chahar,63,1,6.3,43,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,RD Chahar,63,1,6.4,43,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,RD Chahar,65,1,6.5,41,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,RD Chahar,67,1,6.6,42,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,OF Smith,68,1,7.1,42,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,OF Smith,74,1,7.2,44,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,OF Smith,74,1,7.3,43,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,OF Smith,75,1,7.4,43,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,OF Smith,76,1,7.5,44,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,OF Smith,77,1,7.6,45,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,LS Livingstone,79,1,8.1,46,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,LS Livingstone,83,1,8.2,50,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,LS Livingstone,83,1,8.3,50,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,LS Livingstone,87,1,8.4,50,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,LS Livingstone,88,1,8.5,50,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,LS Livingstone,89,1,8.6,51,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,OF Smith,90,1,9.1,51,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,OF Smith,91,1,9.2,48,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,OF Smith,91,1,9.3,47,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,OF Smith,95,1,9.4,51,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,OF Smith,94,1,9.5,50,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,OF Smith,95,1,9.6,49,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,RD Chahar,97,1,10.1,50,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,RD Chahar,97,1,10.2,50,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,RD Chahar,98,1,10.3,47,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,RD Chahar,99,1,10.4,47,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,RD Chahar,103,1,10.5,50,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,RD Chahar,104,1,10.6,50,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,Arshdeep Singh,105,1,11.1,45,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,Arshdeep Singh,105,1,11.2,44,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,Arshdeep Singh,105,1,11.3,42,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,Arshdeep Singh,106,1,11.4,43,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,Arshdeep Singh,110,1,11.5,45,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,Arshdeep Singh,111,1,11.6,44,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,VG Arora,112,1,12.1,44,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,VG Arora,113,1,12.2,39,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,VG Arora,117,1,12.3,43,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,VG Arora,118,1,12.4,43,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,VG Arora,119,1,12.5,43,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,VG Arora,120,1,12.6,43,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,K Rabada,122,1,13.1,43,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,K Rabada,123,1,13.2,40,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,K Rabada,127,1,13.3,44,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,K Rabada,128,1,13.4,41,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,K Rabada,129,1,13.5,41,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,K Rabada,129,1,13.6,40,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,RD Chahar,131,1,14.1,41,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,RD Chahar,133,1,14.2,42,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,B Sai Sudharsan,RD Chahar,134,1,14.3,43,0,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,B Sai Sudharsan,Shubman Gill,RD Chahar,134,1,14.4,39,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,RD Chahar,134,1,14.5,39,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,RD Chahar,134,1,14.6,40,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,Arshdeep Singh,134,1,15.1,38,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,Arshdeep Singh,135,1,15.2,39,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,HH Pandya,Arshdeep Singh,135,1,15.3,38,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,HH Pandya,Arshdeep Singh,136,1,15.4,38,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,Arshdeep Singh,136,1,15.5,34,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,Arshdeep Singh,140,1,15.6,37,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,HH Pandya,RD Chahar,142,1,16.1,38,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,RD Chahar,142,1,16.2,38,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,RD Chahar,146,1,16.3,42,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,RD Chahar,150,1,16.4,45,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,RD Chahar,150,1,16.5,41,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,RD Chahar,151,1,16.6,41,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,HH Pandya,RD Chahar,153,1,16.7,42,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,Arshdeep Singh,153,1,17.1,41,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,Arshdeep Singh,154,1,17.2,38,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,HH Pandya,Arshdeep Singh,156,1,17.3,39,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,HH Pandya,Arshdeep Singh,157,1,17.4,39,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,Arshdeep Singh,158,1,17.5,39,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,HH Pandya,Arshdeep Singh,158,1,17.6,37,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,K Rabada,160,1,18.1,38,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,HH Pandya,K Rabada,161,1,18.2,35,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,K Rabada,165,1,18.3,38,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,K Rabada,169,1,18.4,41,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,HH Pandya,Shubman Gill,K Rabada,170,1,18.5,42,1,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,Shubman Gill,HH Pandya,K Rabada,171,2,18.6,40,2,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,HH Pandya,K Rabada,172,2,18.7,39,2,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,HH Pandya,OF Smith,173,2,19.1,39,2,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,HH Pandya,OF Smith,174,3,19.2,39,2,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,DA Miller,OF Smith,175,3,19.3,40,2,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,R Tewatia,OF Smith,179,3,19.4,43,2,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,DA Miller,R Tewatia,OF Smith,180,3,19.5,44,2,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,DA Miller,OF Smith,184,3,19.5,49,2,190
1,08-04-2022,"Brabourne Stadium, Mumbai",,Gujarat Titans,Punjab Kings,R Tewatia,DA Miller,OF Smith,190,3,19.5,55,2,190
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,JC Buttler,D Padikkal,PVD Chameera,1,0,0.1,1,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,5,0,0.2,5,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,9,0,0.3,9,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,9,0,0.4,9,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,9,0,0.5,9,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,9,0,0.6,9,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,JC Buttler,D Padikkal,JO Holder,9,0,1.1,9,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,JC Buttler,D Padikkal,JO Holder,9,0,1.2,9,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,JC Buttler,D Padikkal,JO Holder,9,0,1.3,9,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,JC Buttler,D Padikkal,JO Holder,9,0,1.4,9,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,JC Buttler,D Padikkal,JO Holder,15,0,1.5,15,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,JC Buttler,D Padikkal,JO Holder,19,0,1.6,19,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,23,0,2.1,23,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,23,0,2.2,23,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,24,0,2.3,24,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,JC Buttler,D Padikkal,PVD Chameera,25,0,2.4,25,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,26,0,2.5,26,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,26,0,2.6,26,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,27,0,2.7,27,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,Ravi Bishnoi,28,0,3.1,28,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,JC Buttler,D Padikkal,Ravi Bishnoi,29,0,3.2,29,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,JC Buttler,D Padikkal,Ravi Bishnoi,30,0,3.3,30,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,Ravi Bishnoi,34,0,3.4,34,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,Ravi Bishnoi,38,0,3.5,38,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,Ravi Bishnoi,38,0,3.6,38,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,Ravi Bishnoi,39,0,3.7,39,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,39,0,4.1,39,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,39,0,4.2,39,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,39,0,4.3,39,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,40,0,4.4,40,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,JC Buttler,D Padikkal,PVD Chameera,41,0,4.5,40,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,42,0,4.6,37,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,D Padikkal,JC Buttler,PVD Chameera,42,0,4.7,33,0,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,JC Buttler,D Padikkal,Avesh Khan,42,1,5.1,33,1,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,SV Samson,D Padikkal,Avesh Khan,44,1,5.2,35,1,165
1,10-04-2022,"Wankhede Stadium, Mumbai",,Rajasthan Royals,Lucknow Super Giants,SV Samson,D Padikkal,Avesh Khan,44,1,5.3,35,1,165
