mid ,date ,venue,bat_team,bow_team,batsman,bowler,runs,wickets,overs,runs_last5,wickets_last 5,striker,nonstriker,total
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,58,1,6.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Piyush Chawla,59,1,6.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Karthikeya,60,1,7.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,61,1,7.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Karthikeya,62,1,7.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,62,1,7.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,63,1,7.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Karthikeya,64,1,7.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Piyush Chawla,68,1,8.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Piyush Chawla,69,1,8.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,75,1,8.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,77,1,8.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,79,1,8.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,80,1,8.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,81,1,9.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Karthikeya,82,1,9.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,83,1,9.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Karthikeya,84,1,9.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,90,1,9.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Karthikeya,91,1,9.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,92,1,10.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Cameron Green,96,1,10.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Cameron Green,97,1,10.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,97,1,10.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,98,1,10.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Cameron Green,98,1,10.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Akash Madwal,104,1,11.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Akash Madwal,110,1,11.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Akash Madwal,111,1,11.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Akash Madwal,112,1,11.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Akash Madwal,118,1,11.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Akash Madwal,119,1,11.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,125,1,12.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,127,1,12.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,131,1,12.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,137,1,12.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Piyush Chawla,138,1,12.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Piyush Chawla,139,1,12.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Chris Jordan,140,1,13.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Chris Jordan,141,1,13.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Chris Jordan,147,1,13.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Chris Jordan,147,1,13.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Chris Jordan,147,1,13.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Chris Jordan,147,1,13.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,148,1,14.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Cameron Green,149,1,14.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,155,1,14.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,159,1,14.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,165,1,14.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Cameron Green,166,1,14.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Chris Jordan,167,1,15.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Chris Jordan,171,1,15.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Chris Jordan,172,1,15.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Chris Jordan,173,1,15.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Chris Jordan,174,1,15.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Chris Jordan,175,1,15.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Chris Jordan,179,1,15.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Chris Jordan,183,1,15.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Akash Madwal,184,1,16.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Akash Madwal,185,1,16.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Akash Madwal,189,1,16.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Akash Madwal,190,1,16.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Akash Madwal,191,1,16.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,gill,Akash Madwal,191,2,16.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Akash Madwal,195,2,16.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Akash Madwal,198,2,16.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Behrendorff,198,2,17.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Behrendorff,199,2,17.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Behrendorff,199,2,17.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Behrendorff,200,2,17.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Behrendorff,201,2,17.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Behrendorff,205,2,17.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Akash Madwal,211,2,18.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Akash Madwal,213,2,18.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Akash Madwal,213,2,18.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Akash Madwal,214,2,18.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Akash Madwal,214,2,18.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Sai Sudharshan,Akash Madwal,214,3,18.6,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Chris Jordan,215,3,19.1,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Rashid Khan,Chris Jordan,219,3,19.2,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Rashid Khan,Chris Jordan,220,3,19.3,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Chris Jordan,221,3,19.4,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Rashid Khan,Chris Jordan,223,3,19.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Chris Jordan,227,3,19.5,,,,,233
73,26-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Mumbai Indians,Hardik Pandya,Chris Jordan,233,3,19.6,,,,,233
,,,,,,,,,,,,,,
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,0,0,0.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,0,0,0.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,1,0,0.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Deepak Chahar,2,0,0.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,3,0,0.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Deepak Chahar,4,0,0.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Tushar Deshpande,4,0,1.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Tushar Deshpande,5,0,1.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Tushar Deshpande,6,0,1.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Tushar Deshpande,7,0,1.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Tushar Deshpande,7,0,1.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Tushar Deshpande,8,0,1.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,14,0,2.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,14,0,2.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,18,0,2.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,22,0,2.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,24,0,2.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,24,0,2.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Tushar Deshpande,28,0,3.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Tushar Deshpande,32,0,3.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Tushar Deshpande,36,0,3.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Tushar Deshpande,37,0,3.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Tushar Deshpande,38,0,3.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gilll,Tushar Deshpande,38,0,3.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,39,0,4.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Deepak Chahar,41,0,4.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Deepak Chahar,45,0,4.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Deepak Chahar,46,0,4.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,48,0,4.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,49,0,4.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Maheesh Theekshana,49,0,5.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Maheesh Theekshana,50,0,5.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Maheesh Theekshana,54,0,5.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Maheesh Theekshana,58,0,5.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Maheesh Theekshana,62,0,5.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Maheesh Theekshana,62,0,5.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Ravindra Jadeja,63,0,6.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Ravindra Jadeja,65,0,6.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Ravindra Jadeja,66,0,6.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Ravindra Jadeja,66,0,6.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Ravindra Jadeja,67,0,6.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,gill,Ravindra Jadeja,67,1,6.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Maheesh Theekshana,68,1,7.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Maheesh Theekshana,69,1,7.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Maheesh Theekshana,70,1,7.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Maheesh Theekshana,70,1,7.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Maheesh Theekshana,71,1,7.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Maheesh Theekshana,72,1,7.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Ravindra Jadeja,76,1,8.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Ravindra Jadeja,77,1,8.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Ravindra Jadeja,78,1,8.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Ravindra Jadeja,79,1,8.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Ravindra Jadeja,79,1,8.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Ravindra Jadeja,80,1,8.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Maheesh Theekshana,81,1,9.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Maheesh Theekshana,82,1,9.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Maheesh Theekshana,82,1,9.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Maheesh Theekshana,83,1,9.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Maheesh Theekshana,85,1,9.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Maheesh Theekshana,86,1,9.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Ravindra Jadeja,90,1,10.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Ravindra Jadeja,91,1,10.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Ravindra Jadeja,93,1,10.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Ravindra Jadeja,94,1,10.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Ravindra Jadeja,95,1,10.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Ravindra Jadeja,96,1,10.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Pathirana,100,1,11.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Pathirana,101,1,11.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Pathirana,105,1,11.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Pathirana,106,1,11.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Pathirana,107,1,11.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Pathirana,108,1,11.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Pathirana,108,1,11.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Pathirana,109,1,11.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Ravindra Jadeja,111,1,12.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Ravindra Jadeja,112,1,12.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Ravindra Jadeja,116,1,12.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Ravindra Jadeja,117,1,12.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Ravindra Jadeja,123,1,12.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Ravindra Jadeja,124,1,12.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Deepak Chahar,126,1,13.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Deepak Chahar,128,1,13.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Deepak Chahar,129,1,13.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Deepak Chahar,130,1,13.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,saha,Deepak Chahar,131,1,13.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Deepak Chahar,131,2,13.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Maheesh Theekshana,131,2,14.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Maheesh Theekshana,131,2,14.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Maheesh Theekshana,137,2,14.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Maheesh Theekshana,137,2,14.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Maheesh Theekshana,143,2,14.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Maheesh Theekshana,143,2,14.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Hardik Pandya,Pathirana,144,2,15.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Pathirana,144,2,15.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Pathirana,148,2,15.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Pathirana,152,2,15.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Pathirana,153,2,15.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Hardik Pandya,Pathirana,153,2,15.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Tushar Deshpande,159,2,16.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Tushar Deshpande,163,2,16.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Tushar Deshpande,167,2,16.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Tushar Deshpande,171,2,16.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Tushar Deshpande,172,2,16.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Hardik Pandya,Tushar Deshpande,173,2,16.6,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Hardik Pandya,Pathirana,174,2,17.1,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Pathirana,176,2,17.2,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Sai Sudharshan,Pathirana,177,2,17.3,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Hardik Pandya,Pathirana,179,2,17.4,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Hardik Pandya,Pathirana,181,2,17.5,,,,,214
74,29-05-2023,Narendra-Modi-stadium,Gujarat-Titans,Chennai Super Kings ,Hardik Pandya,Pathirana,182,2,17.6,,,,,214
